date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:27	70126/70126	---M-Z	200	added ('OK')	image/svg+xml	etag:%2224459e-111ee-4f7fc1521a28c%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/linecons.svg	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/linecons.svg	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:28	27396/27396	---M--	200	added ('OK')	text/plain	etag:%2224459f-6b04-4f7fc1523f9a6%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/linecons.ttf	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/linecons.ttf	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:31	27564/27564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2224459d-6bac-4f7fc1516f2d1%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/linecons.eot?	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/lineconsd41d.eot	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:31	27472/27472	---M--	200	added ('OK')	text/plain	etag:%222445a0-6b50-4f7fc152b1028%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/linecons.woff	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/linecons.woff	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:31	13972/13972	---M--	200	added ('OK')	text/plain	etag:%222445a6-3694-4f7fc154e1028%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.woff	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.woff	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:31	20886/20886	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222445a1-5196-4f7fc1540471a%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:32	25013/25013	---M-Z	200	added ('OK')	image/svg+xml	etag:%222445a2-61b5-4f7fc1546f668%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.svg	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.svg	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:34	20886/20886	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222445a1-5196-4f7fc1540471a%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot?	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfontd41d.eot	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:35	20704/20704	---M--	200	added ('OK')	text/plain	etag:%222445a3-50e0-4f7fc1548f561%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.ttf	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.ttf	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:35	13988/13988	---M--	200	added ('OK')	text/plain	etag:%222445aa-36a4-4f7fc155dd2b7%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.woff	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.woff	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:35	20878/20878	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222445a7-518e-4f7fc15515017%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:36	25573/25573	---M-Z	200	added ('OK')	image/svg+xml	etag:%222445a8-63e5-4f7fc1556ac8d%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.svg	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.svg	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:37	20688/20688	---M--	200	added ('OK')	text/plain	etag:%222445a9-50d0-4f7fc1559f876%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.ttf	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.ttf	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:38	14052/14052	---M--	200	added ('OK')	text/plain	etag:%222445ae-36e4-4f7fc15721870%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.woff	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.woff	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:39	20878/20878	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222445a7-518e-4f7fc15515017%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot?	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfontd41d.eot	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:39	21046/21046	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222445ab-5236-4f7fc15626a3c%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:39	25308/25308	---M-Z	200	added ('OK')	image/svg+xml	etag:%222445ac-62dc-4f7fc156aa7a3%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.svg	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.svg	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:40	20852/20852	---M--	200	added ('OK')	text/plain	etag:%222445ad-5174-4f7fc156de025%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:41	21046/21046	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222445ab-5236-4f7fc15626a3c%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot?	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfontd41d.eot	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:50	63564/63564	---M--	200	added ('OK')	text/plain	etag:%222445b2-f84c-4f7fc15bd1413%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:52	270447/270447	---M-Z	200	added ('OK')	image/svg+xml	etag:%222445b0-4206f-4f7fc15bacd7c%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.svg	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.svg	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:53	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:32%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/vimeo-header-black.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/vimeo-header-black.3b.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:55	57831/57831	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:33%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/behance-header-black.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/behance-header-black.3c.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:56	1336/1336	---M--	200	added ('OK')	image/png	etag:%222445cb-538-4f7fc18b669c5%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/mag-glass-mobile.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/mag-glass-mobile.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:57	1857/1857	---M--	200	added ('OK')	image/png	etag:%222445cc-741-4f7fc18b90da8%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:57	2608/2608	---M--	200	added ('OK')	image/gif	etag:%222445cd-a30-4f7fc18bb01ae%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/nectar-loading.gif	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/nectar-loading.gif	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:57	110106/110106	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222445af-1ae1a-4f7fc1583022b%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:58	3051/3051	---M--	200	added ('OK')	image/png	etag:%222445f1-beb-4f7fc192c0bbf%22	http://cardaxpharma.com/wp-content/themes/salient/img/textures/diagonal_line.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/textures/diagonal_line.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:58	964/964	---M--	200	added ('OK')	image/png	etag:%222445f2-3c4-4f7fc19309f08%22	http://cardaxpharma.com/wp-content/themes/salient/img/textures/grid.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/textures/grid.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
13:59:59	1565/1565	---M--	200	added ('OK')	image/png	etag:%222445da-61d-4f7fc18d0e79d%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/slider-arrows-small.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/slider-arrows-small.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:00	921/921	---M--	200	added ('OK')	image/png	etag:%221e08a9-399-4f7fc1880c769%22	http://cardaxpharma.com/wp-content/themes/salient/img/transparent.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/transparent.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:00	6021/6021	---M--	200	added ('OK')	image/png	etag:%222445c5-1785-4f7fc18a69ee8%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/jplayer.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/jplayer.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:00	110106/110106	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222445af-1ae1a-4f7fc1583022b%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot?	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfontd41d.eot	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:00	109928/109928	---M--	200	added ('OK')	text/plain	etag:%222445b1-1ad68-4f7fc15affefb%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:00	2608/2608	---M--	200	added ('OK')	image/gif	etag:%22244722-a30-4f7fc194e49ff%22	http://cardaxpharma.com/wp-content/themes/salient/img/prettyPhoto/dark_rounded/loader.gif	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/prettyPhoto/dark_rounded/loader.gif	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:00	1242/1242	---M--	200	added ('OK')	image/png	etag:%22244721-4da-4f7fc194e2262%22	http://cardaxpharma.com/wp-content/themes/salient/img/prettyPhoto/dark_rounded/close.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/prettyPhoto/dark_rounded/close.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:01	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:40%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/stock/icons/magnify.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/stock/icons/magnify.47.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:02	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:41%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/stock/icons/link.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/stock/icons/link.48.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:04	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:42%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/stock/icons/image.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/stock/icons/image.49.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:05	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:44%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/stock/icons/video.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/stock/icons/video.4a.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:05	2608/2608	---M--	200	added ('OK')	image/gif	etag:%222445c8-a30-4f7fc18ad7dad%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/loading-white-bg.gif	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/loading-white-bg.gif	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:06	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:45%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/facebook.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/facebook.4c.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:07	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:46%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/twitter.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/twitter.4d.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
